"experiment_id","occurrence_id","plot_number","design_id","block_type","block_name","block_value","block_level_number","entry_id","design_x","design_y"
10272007209,10272007,201,2,"Replication_Block","Replication",2,1,1,1,3
10272007209,10272007,202,2,"Replication_Block","Replication",2,1,9,1,4
10272007209,10272007,203,2,"Replication_Block","Replication",2,1,2,2,3
10272007209,10272007,204,2,"Replication_Block","Replication",2,1,10,2,4
10272007209,10272007,205,2,"Replication_Block","Replication",2,1,5,3,3
10272007209,10272007,206,2,"Replication_Block","Replication",2,1,4,3,4
10272007209,10272007,207,2,"Replication_Block","Replication",2,1,6,4,3
10272007209,10272007,208,2,"Replication_Block","Replication",2,1,8,4,4
10272007209,10272007,209,2,"Replication_Block","Replication",2,1,7,5,3
10272007209,10272007,210,2,"Replication_Block","Replication",2,1,3,5,4
10272007209,10272007,301,3,"Replication_Block","Replication",3,1,4,1,5
10272007209,10272007,302,3,"Replication_Block","Replication",3,1,6,1,6
10272007209,10272007,303,3,"Replication_Block","Replication",3,1,10,2,5
10272007209,10272007,304,3,"Replication_Block","Replication",3,1,7,2,6
10272007209,10272007,305,3,"Replication_Block","Replication",3,1,3,3,5
10272007209,10272007,306,3,"Replication_Block","Replication",3,1,5,3,6
10272007209,10272007,307,3,"Replication_Block","Replication",3,1,2,4,5
10272007209,10272007,308,3,"Replication_Block","Replication",3,1,8,4,6
10272007209,10272007,309,3,"Replication_Block","Replication",3,1,1,5,5
10272007209,10272007,310,3,"Replication_Block","Replication",3,1,9,5,6
10272007209,10272007,401,4,"Replication_Block","Replication",4,1,5,1,7
10272007209,10272007,402,4,"Replication_Block","Replication",4,1,7,1,8
10272007209,10272007,403,4,"Replication_Block","Replication",4,1,2,2,7
10272007209,10272007,404,4,"Replication_Block","Replication",4,1,6,2,8
10272007209,10272007,405,4,"Replication_Block","Replication",4,1,3,3,7
10272007209,10272007,406,4,"Replication_Block","Replication",4,1,10,3,8
10272007209,10272007,407,4,"Replication_Block","Replication",4,1,4,4,7
10272007209,10272007,408,4,"Replication_Block","Replication",4,1,9,4,8
10272007209,10272007,409,4,"Replication_Block","Replication",4,1,8,5,7
10272007209,10272007,410,4,"Replication_Block","Replication",4,1,1,5,8
