experiment_id,occurrence_id,plot_number,design_id,block_type,block_name,block_value,block_level_number,entry_id,design_x,design_y
56485987563,3321055,113,6,Replicate_Block,block,4,2,9,4,4
56485987563,3321055,114,6,Replicate_Block,block,4,2,3,3,4
56485987563,3321055,115,6,Replicate_Block,block,4,2,15,2,4
56485987563,3321055,116,6,Replicate_Block,block,4,2,21,1,4
56485987563,3321055,117,7,Replicate_Block,block,5,2,20,1,5
56485987563,3321055,118,7,Replicate_Block,block,5,2,14,2,5
56485987563,3321055,119,7,Replicate_Block,block,5,2,8,3,5
56485987563,3321055,120,7,Replicate_Block,block,5,2,2,4,5
56485987563,3321055,121,8,Replicate_Block,block,6,2,23,4,6
56485987563,3321055,122,8,Replicate_Block,block,6,2,17,3,6
56485987563,3321055,123,8,Replicate_Block,block,6,2,5,2,6
56485987563,3321055,124,8,Replicate_Block,block,6,2,11,1,6
56485987563,3321055,201,9,Replicate_Block,block,7,2,10,5,1
56485987563,3321055,202,9,Replicate_Block,block,7,2,3,6,1
56485987563,3321055,203,9,Replicate_Block,block,7,2,24,7,1
56485987563,3321055,204,9,Replicate_Block,block,7,2,17,8,1
56485987563,3321055,205,10,Replicate_Block,block,8,2,23,8,2
56485987563,3321055,206,10,Replicate_Block,block,8,2,16,7,2
56485987563,3321055,207,10,Replicate_Block,block,8,2,2,6,2
56485987563,3321055,208,10,Replicate_Block,block,8,2,9,5,2
56485987563,3321055,209,11,Replicate_Block,block,9,2,14,5,3
56485987563,3321055,210,11,Replicate_Block,block,9,2,21,6,3
56485987563,3321055,211,11,Replicate_Block,block,9,2,6,7,3
56485987563,3321055,212,11,Replicate_Block,block,9,2,7,8,3
56485987563,3321055,213,12,Replicate_Block,block,10,2,4,8,4
56485987563,3321055,214,12,Replicate_Block,block,10,2,11,7,4
56485987563,3321055,215,12,Replicate_Block,block,10,2,19,6,4
56485987563,3321055,216,12,Replicate_Block,block,10,2,18,5,4
56485987563,3321055,217,13,Replicate_Block,block,11,2,5,5,5
56485987563,3321055,218,13,Replicate_Block,block,11,2,13,6,5
56485987563,3321055,219,13,Replicate_Block,block,11,2,20,7,5
56485987563,3321055,220,13,Replicate_Block,block,11,2,12,8,5
56485987563,3321055,221,14,Replicate_Block,block,12,2,22,8,6
56485987563,3321055,222,14,Replicate_Block,block,12,2,15,7,6
56485987563,3321055,223,14,Replicate_Block,block,12,2,1,6,6
56485987563,3321055,224,14,Replicate_Block,block,12,2,8,5,6
