"experiment_id","occurrence_id","plot_number","design_id","block_type","block_name","block_value","block_level_number","entry_id","design_x","design_y"
"620791027","1222142",205,6,"Replicate_Block","rowblock",4,2,9,2,8
"620791027","1222142",206,5,"Replicate_Block","rowblock",3,2,8,2,7
"620791027","1222142",207,4,"Replicate_Block","rowblock",2,2,4,2,6
"620791027","1222142",208,3,"Replicate_Block","rowblock",1,2,2,2,5
"620791027","1222142",209,3,"Replicate_Block","rowblock",1,2,7,3,5
"620791027","1222142",210,4,"Replicate_Block","rowblock",2,2,6,3,6
"620791027","1116081",108,8,"Replicate_Block","colblock",2,2,5,2,1
"620791027","1116081",109,9,"Replicate_Block","colblock",3,2,2,3,1
"620791027","1116081",101,7,"Replicate_Block","colblock",1,2,12,1,1
"620791027","1116081",102,7,"Replicate_Block","colblock",1,2,4,1,2
"620791027","1116081",103,7,"Replicate_Block","colblock",1,2,3,1,3
"620791027","1116081",104,7,"Replicate_Block","colblock",1,2,8,1,4
"620791027","1116081",105,8,"Replicate_Block","colblock",2,2,9,2,4
"620791027","1116081",106,8,"Replicate_Block","colblock",2,2,1,2,3
"620791027","1116081",107,8,"Replicate_Block","colblock",2,2,6,2,2
"620791027","1116081",209,9,"Replicate_Block","colblock",3,2,2,3,5
"620791027","1116081",210,9,"Replicate_Block","colblock",3,2,8,3,6
"620791027","1116081",110,9,"Replicate_Block","colblock",3,2,7,3,2
"620791027","1116081",111,9,"Replicate_Block","colblock",3,2,11,3,3
"620791027","1116081",112,9,"Replicate_Block","colblock",3,2,10,3,4
"620791027","1116081",201,7,"Replicate_Block","colblock",1,2,6,1,5
"620791027","1116081",202,7,"Replicate_Block","colblock",1,2,11,1,6
"620791027","1116081",203,7,"Replicate_Block","colblock",1,2,4,1,7
"620791027","1116081",204,7,"Replicate_Block","colblock",1,2,9,1,8
"620791027","1116081",205,8,"Replicate_Block","colblock",2,2,7,2,8
"620791027","1116081",206,8,"Replicate_Block","colblock",2,2,10,2,7
"620791027","1116081",207,8,"Replicate_Block","colblock",2,2,5,2,6
"620791027","1116081",208,8,"Replicate_Block","colblock",2,2,3,2,5
"620791027","1116081",211,9,"Replicate_Block","colblock",3,2,1,3,7
"620791027","1116081",212,9,"Replicate_Block","colblock",3,2,12,3,8
"620791027","1222142",110,9,"Replicate_Block","colblock",3,2,1,3,2
"620791027","1222142",111,9,"Replicate_Block","colblock",3,2,11,3,3
"620791027","1222142",101,7,"Replicate_Block","colblock",1,2,5,1,1
"620791027","1222142",102,7,"Replicate_Block","colblock",1,2,4,1,2
"620791027","1222142",103,7,"Replicate_Block","colblock",1,2,7,1,3
"620791027","1222142",104,7,"Replicate_Block","colblock",1,2,10,1,4
"620791027","1222142",105,8,"Replicate_Block","colblock",2,2,6,2,4
"620791027","1222142",106,8,"Replicate_Block","colblock",2,2,9,2,3
"620791027","1222142",107,8,"Replicate_Block","colblock",2,2,3,2,2
"620791027","1222142",108,8,"Replicate_Block","colblock",2,2,12,2,1
"620791027","1222142",109,9,"Replicate_Block","colblock",3,2,2,3,1
"620791027","1222142",211,9,"Replicate_Block","colblock",3,2,1,3,7
"620791027","1222142",212,9,"Replicate_Block","colblock",3,2,5,3,8
"620791027","1222142",112,9,"Replicate_Block","colblock",3,2,8,3,4
"620791027","1222142",201,7,"Replicate_Block","colblock",1,2,3,1,5
"620791027","1222142",202,7,"Replicate_Block","colblock",1,2,11,1,6
"620791027","1222142",203,7,"Replicate_Block","colblock",1,2,12,1,7
"620791027","1222142",204,7,"Replicate_Block","colblock",1,2,10,1,8
"620791027","1222142",205,8,"Replicate_Block","colblock",2,2,9,2,8
"620791027","1222142",206,8,"Replicate_Block","colblock",2,2,8,2,7
"620791027","1222142",207,8,"Replicate_Block","colblock",2,2,4,2,6
"620791027","1222142",208,8,"Replicate_Block","colblock",2,2,2,2,5
"620791027","1222142",209,9,"Replicate_Block","colblock",3,2,7,3,5
"620791027","1222142",210,9,"Replicate_Block","colblock",3,2,6,3,6
